,archor,url
3726,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3727,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3728,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3729,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3730,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3731,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3732,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3733,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3734,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3735,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3736,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3737,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3738,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3739,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3740,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3741,http://yz.chsi.com.cn/bsbm,http://yz.chsi.com.cn/bsbm
3742,http://yzb.nankai.edu.cn/xsbd/list.htm,http://yzb.nankai.edu.cn/xsbd/list.htm
3743,http://cc.nankai.edu.cn,http://cc.nankai.edu.cn
3744,https://cyber.nankai.edu.cn/,https://cyber.nankai.edu.cn/
3745,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3746,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3747,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3748,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3749,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3750,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3751,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3752,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3753,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3754,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3755,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3756,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3757,讲师,http://cc.nankai.edu.cn/js/list.htm
3758,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3759,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3760,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3761,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3762,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3763,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3764,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3765,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3766,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3767,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3768,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3769,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3770,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3771,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3772,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3773,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3774,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3775,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3776,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3777,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3778,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3779,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3780,https://yjs.nankai.edu.cn/,https://yjs.nankai.edu.cn/
3781,https://cc.nankai.edu.cn/,https://cc.nankai.edu.cn/
3782,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3783,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3784,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3785,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3786,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3787,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3788,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3789,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3790,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3791,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3792,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3793,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3794,讲师,http://cc.nankai.edu.cn/js/list.htm
3795,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3796,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3797,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3798,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3799,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3800,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3801,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3802,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3803,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3804,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3805,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3806,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3807,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3808,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3809,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3810,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3811,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3812,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3813,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3814,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3815,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3816,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3817,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3818,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3819,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3820,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3821,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3822,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3823,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3824,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3825,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3826,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3827,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3828,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3829,讲师,http://cc.nankai.edu.cn/js/list.htm
3830,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3831,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3832,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3833,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3834,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3835,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3836,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3837,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3838,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3839,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3840,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3841,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3842,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3843,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3844,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3845,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3846,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3847,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3848,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3849,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3850,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3851,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3852,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3853,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3854,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3855,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3856,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3857,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3858,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3859,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3860,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3861,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3862,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3863,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3864,讲师,http://cc.nankai.edu.cn/js/list.htm
3865,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3866,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3867,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3868,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3869,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3870,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3871,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3872,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3873,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3874,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3875,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3876,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3877,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3878,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3879,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3880,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3881,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3882,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3883,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3884,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3885,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3886,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3887,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3888,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3889,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3890,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3891,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3892,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3893,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3894,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3895,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3896,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3897,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3898,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3899,讲师,http://cc.nankai.edu.cn/js/list.htm
3900,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3901,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3902,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3903,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3904,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3905,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3906,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3907,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3908,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3909,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3910,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3911,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3912,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3913,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3914,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3915,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3916,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3917,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3918,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3919,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3920,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3921,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3922,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3923,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3924,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3925,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3926,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3927,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3928,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3929,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3930,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3931,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3932,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3933,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3934,讲师,http://cc.nankai.edu.cn/js/list.htm
3935,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3936,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3937,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3938,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3939,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3940,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3941,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3942,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3943,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3944,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3945,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3946,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3947,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3948,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3949,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3950,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3951,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3952,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3953,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3954,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3955,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3956,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3957,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3958,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3959,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3960,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3961,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3962,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3963,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3964,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
3965,学科结构,http://cc.nankai.edu.cn/13262/list.htm
3966,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
3967,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
3968,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
3969,讲师,http://cc.nankai.edu.cn/js/list.htm
3970,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
3971,博士后,http://cc.nankai.edu.cn/bsh/list.htm
3972,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
3973,本科教育,http://cc.nankai.edu.cn/13272/list.htm
3974,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
3975,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
3976,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
3977,系所中心,http://cc.nankai.edu.cn/13280/list.htm
3978,学术团队,http://cc.nankai.edu.cn/13281/list.htm
3979,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
3980,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
3981,最新动态,http://cc.nankai.edu.cn/13291/list.htm
3982,学院公告,http://cc.nankai.edu.cn/13292/list.htm
3983,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
3984,科研信息,http://cc.nankai.edu.cn/13294/list.htm
3985,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
3986,党团园地,http://cc.nankai.edu.cn/13296/list.htm
3987,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
3988,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
3989,就业信息,http://cc.nankai.edu.cn/13299/list.htm
3990,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
3991,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
3992,学院概况,http://cc.nankai.edu.cn/13256/list.htm
3993,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
3994,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
3995,组织结构,http://cc.nankai.edu.cn/13280/list.htm
3996,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
3997,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
3998,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
3999,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
4000,学科结构,http://cc.nankai.edu.cn/13262/list.htm
4001,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
4002,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
4003,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
4004,讲师,http://cc.nankai.edu.cn/js/list.htm
4005,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
4006,博士后,http://cc.nankai.edu.cn/bsh/list.htm
4007,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
4008,本科教育,http://cc.nankai.edu.cn/13272/list.htm
4009,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
4010,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
4011,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
4012,系所中心,http://cc.nankai.edu.cn/13280/list.htm
4013,学术团队,http://cc.nankai.edu.cn/13281/list.htm
4014,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
4015,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
4016,最新动态,http://cc.nankai.edu.cn/13291/list.htm
4017,学院公告,http://cc.nankai.edu.cn/13292/list.htm
4018,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
4019,科研信息,http://cc.nankai.edu.cn/13294/list.htm
4020,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
4021,党团园地,http://cc.nankai.edu.cn/13296/list.htm
4022,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
4023,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
4024,就业信息,http://cc.nankai.edu.cn/13299/list.htm
4025,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
4026,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
4027,http://vta.maker.haier.net/client/campusmobile/researchlist/id/19/fid/13.html,http://vta.maker.haier.net/client/campusmobile/researchlist/id/19/fid/13.html
4028,学院概况,http://cc.nankai.edu.cn/13256/list.htm
4029,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
4030,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
4031,组织结构,http://cc.nankai.edu.cn/13280/list.htm
4032,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
4033,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
4034,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
4035,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
4036,学科结构,http://cc.nankai.edu.cn/13262/list.htm
4037,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
4038,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
4039,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
4040,讲师,http://cc.nankai.edu.cn/js/list.htm
4041,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
4042,博士后,http://cc.nankai.edu.cn/bsh/list.htm
4043,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
4044,本科教育,http://cc.nankai.edu.cn/13272/list.htm
4045,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
4046,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
4047,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
4048,系所中心,http://cc.nankai.edu.cn/13280/list.htm
4049,学术团队,http://cc.nankai.edu.cn/13281/list.htm
4050,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
4051,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
4052,最新动态,http://cc.nankai.edu.cn/13291/list.htm
4053,学院公告,http://cc.nankai.edu.cn/13292/list.htm
4054,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
4055,科研信息,http://cc.nankai.edu.cn/13294/list.htm
4056,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
4057,党团园地,http://cc.nankai.edu.cn/13296/list.htm
4058,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
4059,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
4060,就业信息,http://cc.nankai.edu.cn/13299/list.htm
4061,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
4062,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
4063,https://jinshuju.net/f/Q0MAUm,https://jinshuju.net/f/Q0MAUm
4064,学院概况,http://cc.nankai.edu.cn/13256/list.htm
4065,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
4066,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
4067,组织结构,http://cc.nankai.edu.cn/13280/list.htm
4068,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
4069,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
4070,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
4071,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
4072,学科结构,http://cc.nankai.edu.cn/13262/list.htm
4073,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
4074,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
4075,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
4076,讲师,http://cc.nankai.edu.cn/js/list.htm
4077,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
4078,博士后,http://cc.nankai.edu.cn/bsh/list.htm
4079,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
4080,本科教育,http://cc.nankai.edu.cn/13272/list.htm
4081,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
4082,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
4083,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
4084,系所中心,http://cc.nankai.edu.cn/13280/list.htm
4085,学术团队,http://cc.nankai.edu.cn/13281/list.htm
4086,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
4087,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
4088,最新动态,http://cc.nankai.edu.cn/13291/list.htm
4089,学院公告,http://cc.nankai.edu.cn/13292/list.htm
4090,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
4091,科研信息,http://cc.nankai.edu.cn/13294/list.htm
4092,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
4093,党团园地,http://cc.nankai.edu.cn/13296/list.htm
4094,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
4095,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
4096,就业信息,http://cc.nankai.edu.cn/13299/list.htm
4097,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
4098,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
4099,http://h5.cvte.com/,http://h5.cvte.com/
4100,https://wdb-client.cvte.com/7720eb6337604c6db3a9aae3433ec09e,https://wdb-client.cvte.com/7720eb6337604c6db3a9aae3433ec09e
4101,学院概况,http://cc.nankai.edu.cn/13256/list.htm
4102,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
4103,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
4104,组织结构,http://cc.nankai.edu.cn/13280/list.htm
4105,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
4106,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
4107,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
4108,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
4109,学科结构,http://cc.nankai.edu.cn/13262/list.htm
4110,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
4111,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
4112,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
4113,讲师,http://cc.nankai.edu.cn/js/list.htm
4114,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
4115,博士后,http://cc.nankai.edu.cn/bsh/list.htm
4116,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
4117,本科教育,http://cc.nankai.edu.cn/13272/list.htm
4118,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
4119,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
4120,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
4121,系所中心,http://cc.nankai.edu.cn/13280/list.htm
4122,学术团队,http://cc.nankai.edu.cn/13281/list.htm
4123,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
4124,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
4125,最新动态,http://cc.nankai.edu.cn/13291/list.htm
4126,学院公告,http://cc.nankai.edu.cn/13292/list.htm
4127,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
4128,科研信息,http://cc.nankai.edu.cn/13294/list.htm
4129,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
4130,党团园地,http://cc.nankai.edu.cn/13296/list.htm
4131,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
4132,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
4133,就业信息,http://cc.nankai.edu.cn/13299/list.htm
4134,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
4135,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
4136,https://app.mokahr.com/m/campus_apply/fjdynamics/70012?recommendCode=DSh393gx#/jobs,https://app.mokahr.com/m/campus_apply/fjdynamics/70012?recommendCode=DSh393gx#/jobs
